word_id,is_irregular,conjugations
4435,FALSE,"{""indicative"": {""present"": {""yo"": ""espanto"", ""tú"": ""espantas"", ""él"": ""espanta"", ""nosotros"": ""espantamos"", ""vosotros"": ""espantáis"", ""ellos"": ""espantan""}, ""preterite"": {""yo"": ""espanté"", ""tú"": ""espantaste"", ""él"": ""espantó"", ""nosotros"": ""espantamos"", ""vosotros"": ""espantasteis"", ""ellos"": ""espantaron""}, ""imperfect"": {""yo"": ""espantaba"", ""tú"": ""espantabas"", ""él"": ""espantaba"", ""nosotros"": ""espantábamos"", ""vosotros"": ""espantabais"", ""ellos"": ""espantaban""}}, ""subjunctive"": {""present"": {""yo"": ""espante"", ""tú"": ""espantes"", ""él"": ""espante"", ""nosotros"": ""espantemos"", ""vosotros"": ""espantéis"", ""ellos"": ""espanten""}}}"
4441,FALSE,"{""indicative"": {""present"": {""yo"": ""agrupo"", ""tú"": ""agrupas"", ""él"": ""agrupa"", ""nosotros"": ""agrupamos"", ""vosotros"": ""agrupáis"", ""ellos"": ""agrupan""}, ""preterite"": {""yo"": ""agrupé"", ""tú"": ""agrupaste"", ""él"": ""agrupó"", ""nosotros"": ""agrupamos"", ""vosotros"": ""agrupasteis"", ""ellos"": ""agruparon""}, ""imperfect"": {""yo"": ""agrupaba"", ""tú"": ""agrupabas"", ""él"": ""agrupaba"", ""nosotros"": ""agrupábamos"", ""vosotros"": ""agrupabais"", ""ellos"": ""agrupaban""}}, ""subjunctive"": {""present"": {""yo"": ""agrupe"", ""tú"": ""agrupes"", ""él"": ""agrupe"", ""nosotros"": ""agrupemos"", ""vosotros"": ""agrupéis"", ""ellos"": ""agrupen""}}}"
4448,TRUE,"{""indicative"": {""present"": {""yo"": ""atengo"", ""tú"": ""atienes"", ""él"": ""atiene"", ""nosotros"": ""atenemos"", ""vosotros"": ""atenéis"", ""ellos"": ""atienen""}, ""preterite"": {""yo"": ""atuve"", ""tú"": ""atuviste"", ""él"": ""atuvo"", ""nosotros"": ""atuvimos"", ""vosotros"": ""atuvisteis"", ""ellos"": ""atuvieron""}, ""imperfect"": {""yo"": ""atenía"", ""tú"": ""atenías"", ""él"": ""atenía"", ""nosotros"": ""ateníamos"", ""vosotros"": ""ateníais"", ""ellos"": ""atenían""}}, ""subjunctive"": {""present"": {""yo"": ""atenga"", ""tú"": ""atengas"", ""él"": ""atenga"", ""nosotros"": ""atengamos"", ""vosotros"": ""atengáis"", ""ellos"": ""atengan""}}}"
4460,TRUE,"{""indicative"": {""present"": {""yo"": ""encabezo"", ""tú"": ""encabezas"", ""él"": ""encabeza"", ""nosotros"": ""encabezamos"", ""vosotros"": ""encabezáis"", ""ellos"": ""encabezan""}, ""preterite"": {""yo"": ""encabecé"", ""tú"": ""encabezaste"", ""él"": ""encabezó"", ""nosotros"": ""encabezamos"", ""vosotros"": ""encabezasteis"", ""ellos"": ""encabezaron""}, ""imperfect"": {""yo"": ""encabezaba"", ""tú"": ""encabezabas"", ""él"": ""encabezaba"", ""nosotros"": ""encabezábamos"", ""vosotros"": ""encabezabais"", ""ellos"": ""encabezaban""}}, ""subjunctive"": {""present"": {""yo"": ""encabece"", ""tú"": ""encabeces"", ""él"": ""encabece"", ""nosotros"": ""encabecemos"", ""vosotros"": ""encabecéis"", ""ellos"": ""encabecen""}}}"
4475,FALSE,"{""indicative"": {""present"": {""yo"": ""chupo"", ""tú"": ""chupas"", ""él"": ""chupa"", ""nosotros"": ""chupamos"", ""vosotros"": ""chupáis"", ""ellos"": ""chupan""}, ""preterite"": {""yo"": ""chupé"", ""tú"": ""chupaste"", ""él"": ""chupó"", ""nosotros"": ""chupamos"", ""vosotros"": ""chupasteis"", ""ellos"": ""chuparon""}, ""imperfect"": {""yo"": ""chupaba"", ""tú"": ""chupabas"", ""él"": ""chupaba"", ""nosotros"": ""chupábamos"", ""vosotros"": ""chupabais"", ""ellos"": ""chupaban""}}, ""subjunctive"": {""present"": {""yo"": ""chupe"", ""tú"": ""chupes"", ""él"": ""chupe"", ""nosotros"": ""chupemos"", ""vosotros"": ""chupéis"", ""ellos"": ""chupen""}}}"
4490,FALSE,"{""indicative"": {""present"": {""yo"": ""inquieto"", ""tú"": ""inquietas"", ""él"": ""inquieta"", ""nosotros"": ""inquietamos"", ""vosotros"": ""inquietáis"", ""ellos"": ""inquietan""}, ""preterite"": {""yo"": ""inquieté"", ""tú"": ""inquietaste"", ""él"": ""inquietó"", ""nosotros"": ""inquietamos"", ""vosotros"": ""inquietasteis"", ""ellos"": ""inquietaron""}, ""imperfect"": {""yo"": ""inquietaba"", ""tú"": ""inquietabas"", ""él"": ""inquietaba"", ""nosotros"": ""inquietábamos"", ""vosotros"": ""inquietabais"", ""ellos"": ""inquietaban""}}, ""subjunctive"": {""present"": {""yo"": ""inquiete"", ""tú"": ""inquietes"", ""él"": ""inquiete"", ""nosotros"": ""inquietemos"", ""vosotros"": ""inquietéis"", ""ellos"": ""inquieten""}}}"
4495,FALSE,"{""indicative"": {""present"": {""yo"": ""expando"", ""tú"": ""expandes"", ""él"": ""expande"", ""nosotros"": ""expandimos"", ""vosotros"": ""expandís"", ""ellos"": ""expanden""}, ""preterite"": {""yo"": ""expandí"", ""tú"": ""expandiste"", ""él"": ""expandió"", ""nosotros"": ""expandimos"", ""vosotros"": ""expandisteis"", ""ellos"": ""expandieron""}, ""imperfect"": {""yo"": ""expandía"", ""tú"": ""expandías"", ""él"": ""expandía"", ""nosotros"": ""expandíamos"", ""vosotros"": ""expandíais"", ""ellos"": ""expandían""}}, ""subjunctive"": {""present"": {""yo"": ""expanda"", ""tú"": ""expandas"", ""él"": ""expanda"", ""nosotros"": ""expandamos"", ""vosotros"": ""expandáis"", ""ellos"": ""expandan""}}}"
4496,TRUE,"{""indicative"": {""present"": {""yo"": ""predigo"", ""tú"": ""predices"", ""él"": ""predice"", ""nosotros"": ""predecimos"", ""vosotros"": ""predecís"", ""ellos"": ""predicen""}, ""preterite"": {""yo"": ""predije"", ""tú"": ""predijiste"", ""él"": ""predijo"", ""nosotros"": ""predijimos"", ""vosotros"": ""predijisteis"", ""ellos"": ""predijeron""}, ""imperfect"": {""yo"": ""predecía"", ""tú"": ""predecías"", ""él"": ""predecía"", ""nosotros"": ""predecíamos"", ""vosotros"": ""predecíais"", ""ellos"": ""predecían""}}, ""subjunctive"": {""present"": {""yo"": ""prediga"", ""tú"": ""predigas"", ""él"": ""prediga"", ""nosotros"": ""predigamos"", ""vosotros"": ""predigáis"", ""ellos"": ""predigan""}}}"
4498,FALSE,"{""indicative"": {""present"": {""yo"": ""condiciono"", ""tú"": ""condicionas"", ""él"": ""condiciona"", ""nosotros"": ""condicionamos"", ""vosotros"": ""condicionáis"", ""ellos"": ""condicionan""}, ""preterite"": {""yo"": ""condicioné"", ""tú"": ""condicionaste"", ""él"": ""condicionó"", ""nosotros"": ""condicionamos"", ""vosotros"": ""condicionasteis"", ""ellos"": ""condicionaron""}, ""imperfect"": {""yo"": ""condicionaba"", ""tú"": ""condicionabas"", ""él"": ""condicionaba"", ""nosotros"": ""condicionábamos"", ""vosotros"": ""condicionabais"", ""ellos"": ""condicionaban""}}, ""subjunctive"": {""present"": {""yo"": ""condicione"", ""tú"": ""condiciones"", ""él"": ""condicione"", ""nosotros"": ""condicionemos"", ""vosotros"": ""condicionéis"", ""ellos"": ""condicionen""}}}"
4503,FALSE,"{""indicative"": {""present"": {""yo"": ""alerto"", ""tú"": ""alertas"", ""él"": ""alerta"", ""nosotros"": ""alertamos"", ""vosotros"": ""alertáis"", ""ellos"": ""alertan""}, ""preterite"": {""yo"": ""alerté"", ""tú"": ""alertaste"", ""él"": ""alertó"", ""nosotros"": ""alertamos"", ""vosotros"": ""alertasteis"", ""ellos"": ""alertaron""}, ""imperfect"": {""yo"": ""alertaba"", ""tú"": ""alertabas"", ""él"": ""alertaba"", ""nosotros"": ""alertábamos"", ""vosotros"": ""alertabais"", ""ellos"": ""alertaban""}}, ""subjunctive"": {""present"": {""yo"": ""alerte"", ""tú"": ""alertes"", ""él"": ""alerte"", ""nosotros"": ""alertemos"", ""vosotros"": ""alertéis"", ""ellos"": ""alerten""}}}"
4513,FALSE,"{""indicative"": {""present"": {""yo"": ""enfermo"", ""tú"": ""enfermas"", ""él"": ""enferma"", ""nosotros"": ""enfermamos"", ""vosotros"": ""enfermáis"", ""ellos"": ""enferman""}, ""preterite"": {""yo"": ""enfermé"", ""tú"": ""enfermaste"", ""él"": ""enfermó"", ""nosotros"": ""enfermamos"", ""vosotros"": ""enfermasteis"", ""ellos"": ""enfermaron""}, ""imperfect"": {""yo"": ""enfermaba"", ""tú"": ""enfermabas"", ""él"": ""enfermaba"", ""nosotros"": ""enfermábamos"", ""vosotros"": ""enfermabais"", ""ellos"": ""enfermaban""}}, ""subjunctive"": {""present"": {""yo"": ""enferme"", ""tú"": ""enfermes"", ""él"": ""enferme"", ""nosotros"": ""enfermemos"", ""vosotros"": ""enferméis"", ""ellos"": ""enfermen""}}}"
4515,TRUE,"{""indicative"": {""present"": {""yo"": ""indago"", ""tú"": ""indagas"", ""él"": ""indaga"", ""nosotros"": ""indagamos"", ""vosotros"": ""indagáis"", ""ellos"": ""indagan""}, ""preterite"": {""yo"": ""indagué"", ""tú"": ""indagaste"", ""él"": ""indagó"", ""nosotros"": ""indagamos"", ""vosotros"": ""indagasteis"", ""ellos"": ""indagaron""}, ""imperfect"": {""yo"": ""indagaba"", ""tú"": ""indagabas"", ""él"": ""indagaba"", ""nosotros"": ""indagábamos"", ""vosotros"": ""indagabais"", ""ellos"": ""indagaban""}}, ""subjunctive"": {""present"": {""yo"": ""indague"", ""tú"": ""indagues"", ""él"": ""indague"", ""nosotros"": ""indaguemos"", ""vosotros"": ""indaguéis"", ""ellos"": ""indaguen""}}}"
4534,FALSE,"{""indicative"": {""present"": {""yo"": ""excedo"", ""tú"": ""excedes"", ""él"": ""excede"", ""nosotros"": ""excedemos"", ""vosotros"": ""excedéis"", ""ellos"": ""exceden""}, ""preterite"": {""yo"": ""excedí"", ""tú"": ""excediste"", ""él"": ""excedió"", ""nosotros"": ""excedimos"", ""vosotros"": ""excedisteis"", ""ellos"": ""excedieron""}, ""imperfect"": {""yo"": ""excedía"", ""tú"": ""excedías"", ""él"": ""excedía"", ""nosotros"": ""excedíamos"", ""vosotros"": ""excedíais"", ""ellos"": ""excedían""}}, ""subjunctive"": {""present"": {""yo"": ""exceda"", ""tú"": ""excedas"", ""él"": ""exceda"", ""nosotros"": ""excedamos"", ""vosotros"": ""excedáis"", ""ellos"": ""excedan""}}}"
4535,FALSE,"{""indicative"": {""present"": {""yo"": ""jodo"", ""tú"": ""jodes"", ""él"": ""jode"", ""nosotros"": ""jodemos"", ""vosotros"": ""jodéis"", ""ellos"": ""joden""}, ""preterite"": {""yo"": ""jodí"", ""tú"": ""jodiste"", ""él"": ""jodió"", ""nosotros"": ""jodimos"", ""vosotros"": ""jodisteis"", ""ellos"": ""jodieron""}, ""imperfect"": {""yo"": ""jodía"", ""tú"": ""jodías"", ""él"": ""jodía"", ""nosotros"": ""jodíamos"", ""vosotros"": ""jodíais"", ""ellos"": ""jodían""}}, ""subjunctive"": {""present"": {""yo"": ""joda"", ""tú"": ""jodas"", ""él"": ""joda"", ""nosotros"": ""jodamos"", ""vosotros"": ""jodáis"", ""ellos"": ""jodan""}}}"
4537,FALSE,"{""indicative"": {""present"": {""yo"": ""alarmo"", ""tú"": ""alarmas"", ""él"": ""alarma"", ""nosotros"": ""alarmamos"", ""vosotros"": ""alarmáis"", ""ellos"": ""alarman""}, ""preterite"": {""yo"": ""alarmé"", ""tú"": ""alarmaste"", ""él"": ""alarmó"", ""nosotros"": ""alarmamos"", ""vosotros"": ""alarmasteis"", ""ellos"": ""alarmaron""}, ""imperfect"": {""yo"": ""alarmaba"", ""tú"": ""alarmabas"", ""él"": ""alarmaba"", ""nosotros"": ""alarmábamos"", ""vosotros"": ""alarmabais"", ""ellos"": ""alarmaban""}}, ""subjunctive"": {""present"": {""yo"": ""alarme"", ""tú"": ""alarmes"", ""él"": ""alarme"", ""nosotros"": ""alarmemos"", ""vosotros"": ""alarméis"", ""ellos"": ""alarmen""}}}"
4542,TRUE,"{""indicative"": {""present"": {""yo"": ""rasco"", ""tú"": ""rascas"", ""él"": ""rasca"", ""nosotros"": ""rascamos"", ""vosotros"": ""rascáis"", ""ellos"": ""rascan""}, ""preterite"": {""yo"": ""rasqué"", ""tú"": ""rascaste"", ""él"": ""rascó"", ""nosotros"": ""rascamos"", ""vosotros"": ""rascasteis"", ""ellos"": ""rascaron""}, ""imperfect"": {""yo"": ""rascaba"", ""tú"": ""rascabas"", ""él"": ""rascaba"", ""nosotros"": ""rascábamos"", ""vosotros"": ""rascabais"", ""ellos"": ""rascaban""}}, ""subjunctive"": {""present"": {""yo"": ""rasque"", ""tú"": ""rasques"", ""él"": ""rasque"", ""nosotros"": ""rasquemos"", ""vosotros"": ""rasquéis"", ""ellos"": ""rasquen""}}}"
4548,FALSE,"{""indicative"": {""present"": {""yo"": ""enredo"", ""tú"": ""enredas"", ""él"": ""enreda"", ""nosotros"": ""enredamos"", ""vosotros"": ""enredáis"", ""ellos"": ""enredan""}, ""preterite"": {""yo"": ""enredé"", ""tú"": ""enredaste"", ""él"": ""enredó"", ""nosotros"": ""enredamos"", ""vosotros"": ""enredasteis"", ""ellos"": ""enredaron""}, ""imperfect"": {""yo"": ""enredaba"", ""tú"": ""enredabas"", ""él"": ""enredaba"", ""nosotros"": ""enredábamos"", ""vosotros"": ""enredabais"", ""ellos"": ""enredaban""}}, ""subjunctive"": {""present"": {""yo"": ""enrede"", ""tú"": ""enredes"", ""él"": ""enrede"", ""nosotros"": ""enredemos"", ""vosotros"": ""enredéis"", ""ellos"": ""enreden""}}}"
4558,FALSE,"{""indicative"": {""present"": {""yo"": ""suspiro"", ""tú"": ""suspiras"", ""él"": ""suspira"", ""nosotros"": ""suspiramos"", ""vosotros"": ""suspiráis"", ""ellos"": ""suspiran""}, ""preterite"": {""yo"": ""suspiré"", ""tú"": ""suspiraste"", ""él"": ""suspiró"", ""nosotros"": ""suspiramos"", ""vosotros"": ""suspirasteis"", ""ellos"": ""suspiraron""}, ""imperfect"": {""yo"": ""suspiraba"", ""tú"": ""suspirabas"", ""él"": ""suspiraba"", ""nosotros"": ""suspirábamos"", ""vosotros"": ""suspirabais"", ""ellos"": ""suspiraban""}}, ""subjunctive"": {""present"": {""yo"": ""suspire"", ""tú"": ""suspires"", ""él"": ""suspire"", ""nosotros"": ""suspiremos"", ""vosotros"": ""suspiréis"", ""ellos"": ""suspiren""}}}"
4561,TRUE,"{""indicative"": {""present"": {""yo"": ""confiero"", ""tú"": ""confieres"", ""él"": ""confiere"", ""nosotros"": ""conferimos"", ""vosotros"": ""conferís"", ""ellos"": ""confieren""}, ""preterite"": {""yo"": ""conferí"", ""tú"": ""conferiste"", ""él"": ""confirió"", ""nosotros"": ""conferimos"", ""vosotros"": ""conferisteis"", ""ellos"": ""confirieron""}, ""imperfect"": {""yo"": ""confería"", ""tú"": ""conferías"", ""él"": ""confería"", ""nosotros"": ""conferíamos"", ""vosotros"": ""conferíais"", ""ellos"": ""conferían""}}, ""subjunctive"": {""present"": {""yo"": ""confiera"", ""tú"": ""confieras"", ""él"": ""confiera"", ""nosotros"": ""confiramos"", ""vosotros"": ""confiráis"", ""ellos"": ""confieran""}}}"
4567,FALSE,"{""indicative"": {""present"": {""yo"": ""predomino"", ""tú"": ""predominas"", ""él"": ""predomina"", ""nosotros"": ""predominamos"", ""vosotros"": ""predomináis"", ""ellos"": ""predominan""}, ""preterite"": {""yo"": ""predominé"", ""tú"": ""predominaste"", ""él"": ""predominó"", ""nosotros"": ""predominamos"", ""vosotros"": ""predominasteis"", ""ellos"": ""predominaron""}, ""imperfect"": {""yo"": ""predominaba"", ""tú"": ""predominabas"", ""él"": ""predominaba"", ""nosotros"": ""predominábamos"", ""vosotros"": ""predominabais"", ""ellos"": ""predominaban""}}, ""subjunctive"": {""present"": {""yo"": ""predomine"", ""tú"": ""predomines"", ""él"": ""predomine"", ""nosotros"": ""predominemos"", ""vosotros"": ""predominéis"", ""ellos"": ""predominen""}}}"
4573,FALSE,"{""indicative"": {""present"": {""yo"": ""despejo"", ""tú"": ""despejas"", ""él"": ""despeja"", ""nosotros"": ""despejamos"", ""vosotros"": ""despejáis"", ""ellos"": ""despejan""}, ""preterite"": {""yo"": ""despejé"", ""tú"": ""despejaste"", ""él"": ""despejó"", ""nosotros"": ""despejamos"", ""vosotros"": ""despejasteis"", ""ellos"": ""despejaron""}, ""imperfect"": {""yo"": ""despejaba"", ""tú"": ""despejabas"", ""él"": ""despejaba"", ""nosotros"": ""despejábamos"", ""vosotros"": ""despejabais"", ""ellos"": ""despejaban""}}, ""subjunctive"": {""present"": {""yo"": ""despeje"", ""tú"": ""despejes"", ""él"": ""despeje"", ""nosotros"": ""despejemos"", ""vosotros"": ""despejéis"", ""ellos"": ""despejen""}}}"
4583,FALSE,"{""indicative"": {""present"": {""yo"": ""premio"", ""tú"": ""premias"", ""él"": ""premia"", ""nosotros"": ""premiamos"", ""vosotros"": ""premiáis"", ""ellos"": ""premian""}, ""preterite"": {""yo"": ""premié"", ""tú"": ""premiaste"", ""él"": ""premió"", ""nosotros"": ""premiamos"", ""vosotros"": ""premiasteis"", ""ellos"": ""premiaron""}, ""imperfect"": {""yo"": ""premiaba"", ""tú"": ""premiabas"", ""él"": ""premiaba"", ""nosotros"": ""premiábamos"", ""vosotros"": ""premiabais"", ""ellos"": ""premiaban""}}, ""subjunctive"": {""present"": {""yo"": ""premie"", ""tú"": ""premies"", ""él"": ""premie"", ""nosotros"": ""premiemos"", ""vosotros"": ""premiéis"", ""ellos"": ""premien""}}}"
4588,FALSE,"{""indicative"": {""present"": {""yo"": ""desayuno"", ""tú"": ""desayunas"", ""él"": ""desayuna"", ""nosotros"": ""desayunamos"", ""vosotros"": ""desayunáis"", ""ellos"": ""desayunan""}, ""preterite"": {""yo"": ""desayuné"", ""tú"": ""desayunaste"", ""él"": ""desayunó"", ""nosotros"": ""desayunamos"", ""vosotros"": ""desayunasteis"", ""ellos"": ""desayunaron""}, ""imperfect"": {""yo"": ""desayunaba"", ""tú"": ""desayunabas"", ""él"": ""desayunaba"", ""nosotros"": ""desayunábamos"", ""vosotros"": ""desayunabais"", ""ellos"": ""desayunaban""}}, ""subjunctive"": {""present"": {""yo"": ""desayune"", ""tú"": ""desayunes"", ""él"": ""desayune"", ""nosotros"": ""desayunemos"", ""vosotros"": ""desayunéis"", ""ellos"": ""desayunen""}}}"
4603,FALSE,"{""indicative"": {""present"": {""yo"": ""resucito"", ""tú"": ""resucitas"", ""él"": ""resucita"", ""nosotros"": ""resucitamos"", ""vosotros"": ""resucitáis"", ""ellos"": ""resucitan""}, ""preterite"": {""yo"": ""resucité"", ""tú"": ""resucitaste"", ""él"": ""resucitó"", ""nosotros"": ""resucitamos"", ""vosotros"": ""resucitasteis"", ""ellos"": ""resucitaron""}, ""imperfect"": {""yo"": ""resucitaba"", ""tú"": ""resucitabas"", ""él"": ""resucitaba"", ""nosotros"": ""resucitábamos"", ""vosotros"": ""resucitabais"", ""ellos"": ""resucitaban""}}, ""subjunctive"": {""present"": {""yo"": ""resucite"", ""tú"": ""resucites"", ""él"": ""resucite"", ""nosotros"": ""resucitemos"", ""vosotros"": ""resucitéis"", ""ellos"": ""resuciten""}}}"
4615,FALSE,"{""indicative"": {""present"": {""yo"": ""financio"", ""tú"": ""financias"", ""él"": ""financia"", ""nosotros"": ""financiamos"", ""vosotros"": ""financiáis"", ""ellos"": ""financian""}, ""preterite"": {""yo"": ""financié"", ""tú"": ""financiaste"", ""él"": ""financió"", ""nosotros"": ""financiamos"", ""vosotros"": ""financiasteis"", ""ellos"": ""financiaron""}, ""imperfect"": {""yo"": ""financiaba"", ""tú"": ""financiabas"", ""él"": ""financiaba"", ""nosotros"": ""financiábamos"", ""vosotros"": ""financiabais"", ""ellos"": ""financiaban""}}, ""subjunctive"": {""present"": {""yo"": ""financie"", ""tú"": ""financies"", ""él"": ""financie"", ""nosotros"": ""financiemos"", ""vosotros"": ""financiéis"", ""ellos"": ""financien""}}}"
4619,FALSE,"{""indicative"": {""present"": {""yo"": ""sudo"", ""tú"": ""sudas"", ""él"": ""suda"", ""nosotros"": ""sudamos"", ""vosotros"": ""sudáis"", ""ellos"": ""sudan""}, ""preterite"": {""yo"": ""sudé"", ""tú"": ""sudaste"", ""él"": ""sudó"", ""nosotros"": ""sudamos"", ""vosotros"": ""sudasteis"", ""ellos"": ""sudaron""}, ""imperfect"": {""yo"": ""sudaba"", ""tú"": ""sudabas"", ""él"": ""sudaba"", ""nosotros"": ""sudábamos"", ""vosotros"": ""sudabais"", ""ellos"": ""sudaban""}}, ""subjunctive"": {""present"": {""yo"": ""sude"", ""tú"": ""sudes"", ""él"": ""sude"", ""nosotros"": ""sudemos"", ""vosotros"": ""sudéis"", ""ellos"": ""suden""}}}"
4627,FALSE,"{""indicative"": {""present"": {""yo"": ""perturbo"", ""tú"": ""perturbas"", ""él"": ""perturba"", ""nosotros"": ""perturbamos"", ""vosotros"": ""perturbáis"", ""ellos"": ""perturban""}, ""preterite"": {""yo"": ""perturbé"", ""tú"": ""perturbaste"", ""él"": ""perturbó"", ""nosotros"": ""perturbamos"", ""vosotros"": ""perturbasteis"", ""ellos"": ""perturbaron""}, ""imperfect"": {""yo"": ""perturbaba"", ""tú"": ""perturbabas"", ""él"": ""perturbaba"", ""nosotros"": ""perturbábamos"", ""vosotros"": ""perturbabais"", ""ellos"": ""perturbaban""}}, ""subjunctive"": {""present"": {""yo"": ""perturbe"", ""tú"": ""perturbes"", ""él"": ""perturbe"", ""nosotros"": ""perturbemos"", ""vosotros"": ""perturbéis"", ""ellos"": ""perturben""}}}"
4631,FALSE,"{""indicative"": {""present"": {""yo"": ""envidio"", ""tú"": ""envidias"", ""él"": ""envidia"", ""nosotros"": ""envidiamos"", ""vosotros"": ""envidiáis"", ""ellos"": ""envidian""}, ""preterite"": {""yo"": ""envidié"", ""tú"": ""envidiaste"", ""él"": ""envidió"", ""nosotros"": ""envidiamos"", ""vosotros"": ""envidiasteis"", ""ellos"": ""envidiaron""}, ""imperfect"": {""yo"": ""envidiaba"", ""tú"": ""envidiabas"", ""él"": ""envidiaba"", ""nosotros"": ""envidiábamos"", ""vosotros"": ""envidiabais"", ""ellos"": ""envidiaban""}}, ""subjunctive"": {""present"": {""yo"": ""envidie"", ""tú"": ""envidies"", ""él"": ""envidie"", ""nosotros"": ""envidiemos"", ""vosotros"": ""envidiéis"", ""ellos"": ""envidien""}}}"
4632,FALSE,"{""indicative"": {""present"": {""yo"": ""reposo"", ""tú"": ""reposas"", ""él"": ""reposa"", ""nosotros"": ""reposamos"", ""vosotros"": ""reposáis"", ""ellos"": ""reposan""}, ""preterite"": {""yo"": ""reposé"", ""tú"": ""reposaste"", ""él"": ""reposó"", ""nosotros"": ""reposamos"", ""vosotros"": ""reposasteis"", ""ellos"": ""reposaron""}, ""imperfect"": {""yo"": ""reposaba"", ""tú"": ""reposabas"", ""él"": ""reposaba"", ""nosotros"": ""reposábamos"", ""vosotros"": ""reposabais"", ""ellos"": ""reposaban""}}, ""subjunctive"": {""present"": {""yo"": ""repose"", ""tú"": ""reposes"", ""él"": ""repose"", ""nosotros"": ""reposemos"", ""vosotros"": ""reposéis"", ""ellos"": ""reposen""}}}"
4639,FALSE,"{""indicative"": {""present"": {""yo"": ""deterioro"", ""tú"": ""deterioras"", ""él"": ""deteriora"", ""nosotros"": ""deterioramos"", ""vosotros"": ""deterioráis"", ""ellos"": ""deterioran""}, ""preterite"": {""yo"": ""deterioré"", ""tú"": ""deterioraste"", ""él"": ""deterioró"", ""nosotros"": ""deterioramos"", ""vosotros"": ""deteriorasteis"", ""ellos"": ""deterioraron""}, ""imperfect"": {""yo"": ""deterioraba"", ""tú"": ""deteriorabas"", ""él"": ""deterioraba"", ""nosotros"": ""deteriorábamos"", ""vosotros"": ""deteriorabais"", ""ellos"": ""deterioraban""}}, ""subjunctive"": {""present"": {""yo"": ""deteriore"", ""tú"": ""deteriores"", ""él"": ""deteriore"", ""nosotros"": ""deterioremos"", ""vosotros"": ""deterioréis"", ""ellos"": ""deterioren""}}}"
4642,FALSE,"{""indicative"": {""present"": {""yo"": ""desespero"", ""tú"": ""desesperas"", ""él"": ""desespera"", ""nosotros"": ""desesperamos"", ""vosotros"": ""desesperáis"", ""ellos"": ""desesperan""}, ""preterite"": {""yo"": ""desesperé"", ""tú"": ""desesperaste"", ""él"": ""desesperó"", ""nosotros"": ""desesperamos"", ""vosotros"": ""desesperasteis"", ""ellos"": ""desesperaron""}, ""imperfect"": {""yo"": ""desesperaba"", ""tú"": ""desesperabas"", ""él"": ""desesperaba"", ""nosotros"": ""desesperábamos"", ""vosotros"": ""desesperabais"", ""ellos"": ""desesperaban""}}, ""subjunctive"": {""present"": {""yo"": ""desespere"", ""tú"": ""desesperes"", ""él"": ""desespere"", ""nosotros"": ""desesperemos"", ""vosotros"": ""desesperéis"", ""ellos"": ""desesperen""}}}"
4645,TRUE,"{""indicative"": {""present"": {""yo"": ""ligo"", ""tú"": ""ligas"", ""él"": ""liga"", ""nosotros"": ""ligamos"", ""vosotros"": ""ligáis"", ""ellos"": ""ligan""}, ""preterite"": {""yo"": ""ligué"", ""tú"": ""ligaste"", ""él"": ""ligó"", ""nosotros"": ""ligamos"", ""vosotros"": ""ligasteis"", ""ellos"": ""ligaron""}, ""imperfect"": {""yo"": ""ligaba"", ""tú"": ""ligabas"", ""él"": ""ligaba"", ""nosotros"": ""ligábamos"", ""vosotros"": ""ligabais"", ""ellos"": ""ligaban""}}, ""subjunctive"": {""present"": {""yo"": ""ligue"", ""tú"": ""ligues"", ""él"": ""ligue"", ""nosotros"": ""liguemos"", ""vosotros"": ""liguéis"", ""ellos"": ""liguen""}}}"
4655,FALSE,"{""indicative"": {""present"": {""yo"": ""medio"", ""tú"": ""medias"", ""él"": ""media"", ""nosotros"": ""mediamos"", ""vosotros"": ""mediáis"", ""ellos"": ""median""}, ""preterite"": {""yo"": ""medié"", ""tú"": ""mediaste"", ""él"": ""medió"", ""nosotros"": ""mediamos"", ""vosotros"": ""mediasteis"", ""ellos"": ""mediaron""}, ""imperfect"": {""yo"": ""mediaba"", ""tú"": ""mediabas"", ""él"": ""mediaba"", ""nosotros"": ""mediábamos"", ""vosotros"": ""mediabais"", ""ellos"": ""mediaban""}}, ""subjunctive"": {""present"": {""yo"": ""medie"", ""tú"": ""medies"", ""él"": ""medie"", ""nosotros"": ""mediemos"", ""vosotros"": ""mediéis"", ""ellos"": ""medien""}}}"
4656,TRUE,"{""indicative"": {""present"": {""yo"": ""endurezco"", ""tú"": ""endureces"", ""él"": ""endurece"", ""nosotros"": ""endurecemos"", ""vosotros"": ""endurecéis"", ""ellos"": ""endurecen""}, ""preterite"": {""yo"": ""endurecí"", ""tú"": ""endureciste"", ""él"": ""endureció"", ""nosotros"": ""endurecimos"", ""vosotros"": ""endurecisteis"", ""ellos"": ""endurecieron""}, ""imperfect"": {""yo"": ""endurecía"", ""tú"": ""endurecías"", ""él"": ""endurecía"", ""nosotros"": ""endurecíamos"", ""vosotros"": ""endurecíais"", ""ellos"": ""endurecían""}}, ""subjunctive"": {""present"": {""yo"": ""endurezca"", ""tú"": ""endurezcas"", ""él"": ""endurezca"", ""nosotros"": ""endurezcamos"", ""vosotros"": ""endurezcáis"", ""ellos"": ""endurezcan""}}}"
